YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2010,2010,TN,Tennessee,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate, ,,-,No data available,,,Overall,Overall, , , , ,"(35.68094058000048, -85.77449091399967)", ,47,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,TX,Texas,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate, ,,-,No data available,,,Overall,Overall, , , , ,"(31.827240407000488, -99.42677020599967)", ,48,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,UT,Utah,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate,5.46,5.46, , ,5.19,5.74,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,VA,Virginia,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate, ,,-,No data available,,,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,VT,Vermont,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate,4.71,4.71, , ,4.18,5.25,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WA,Washington,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate,7.25,7.25, , ,7.05,7.45,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WI,Wisconsin,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate,8.62,8.62, , ,8.38,8.86,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WV,West Virginia,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate,15.21,15.21, , ,14.65,15.77,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WY,Wyoming,State Inpatient Data,Asthma,Hospitalizations for asthma, ,"cases per 10,000",Crude Rate, ,,-,No data available,,,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,AST,AST3_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,AK,Alaska,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AL,Alabama,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11.9,11.9, , ,9.1,15.3,Overall,Overall, , , , ,"(32.84057112200048, -86.63186076199969)", ,1,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AR,Arkansas,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11.4,11.4, , ,8,15.8,Overall,Overall, , , , ,"(34.74865012400045, -92.27449074299966)", ,5,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AZ,Arizona,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,8.6,8.6, , ,6.5,11.1,Overall,Overall, , , , ,"(34.865970280000454, -111.76381127699972)", ,4,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CA,California,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11,11, , ,9.9,12.1,Overall,Overall, , , , ,"(37.63864012300047, -120.99999953799971)", ,6,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CO,Colorado,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.2,10.2, , ,7.5,13.6,Overall,Overall, , , , ,"(38.843840757000464, -106.13361092099967)", ,8,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CT,Connecticut,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.4,10.4, , ,7.5,14,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)", ,9,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IA,Iowa,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.8,13.8, , ,10,18.6,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)", ,19,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,DC,District of Columbia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(38.907192, -77.036871)", ,11,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,DE,Delaware,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(39.008830667000495, -75.57774116799965)", ,10,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,FL,Florida,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,8.1,8.1, , ,6.9,9.4,Overall,Overall, , , , ,"(28.932040377000476, -81.92896053899966)", ,12,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NJ,New Jersey,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,3423,3423,,,,,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2010,2010,GA,Georgia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.8,10.8, , ,8.7,13.2,Overall,Overall, , , , ,"(32.83968109300048, -83.62758034599966)", ,13,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,HI,Hawaii,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(21.304850435000446, -157.85774940299973)", ,15,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ID,Idaho,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.5,13.5, , ,8.4,20.6,Overall,Overall, , , , ,"(43.682630005000476, -114.3637300419997)", ,16,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IL,Illinois,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.9,13.9, , ,11.8,15.9,Overall,Overall, , , , ,"(40.48501028300046, -88.99771017799969)", ,17,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IN,Indiana,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.5,10.5, , ,8.2,13.3,Overall,Overall, , , , ,"(39.766910452000445, -86.14996019399968)", ,18,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,KS,Kansas,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.8,10.8, , ,7.4,15.3,Overall,Overall, , , , ,"(38.34774030000045, -98.20078122699965)", ,20,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,KY,Kentucky,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,9.8,9.8, , ,7.1,13.2,Overall,Overall, , , , ,"(37.645970271000465, -84.77497104799966)", ,21,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,LA,Louisiana,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,7.8,7.8, , ,5.4,10.9,Overall,Overall, , , , ,"(31.31266064400046, -92.44568007099969)", ,22,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MA,Massachusetts,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,6.5,6.5, , ,4.8,8.6,Overall,Overall, , , , ,"(42.27687047000046, -72.08269067499964)", ,25,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MD,Maryland,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11.4,11.4, , ,8.9,14.5,Overall,Overall, , , , ,"(39.29058096400047, -76.60926011099963)", ,24,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ME,Maine,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)", ,23,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MI,Michigan,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.2,10.2, , ,8.2,12.2,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)", ,26,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MN,Minnesota,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,12.6,12.6, , ,9.9,15.9,Overall,Overall, , , , ,"(46.35564873600049, -94.79420050299967)", ,27,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MO,Missouri,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11.9,11.9, , ,9.3,14.9,Overall,Overall, , , , ,"(38.635790776000476, -92.56630005299968)", ,29,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MS,Mississippi,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,15.9,15.9, , ,11.7,21.1,Overall,Overall, , , , ,"(32.745510099000455, -89.53803082499968)", ,28,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MT,Montana,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(47.06652897200047, -109.42442064499971)", ,30,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NC,North Carolina,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.2,10.2, , ,8.2,12.2,Overall,Overall, , , , ,"(35.466220975000454, -79.15925046299964)", ,37,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ND,North Dakota,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(47.47531977900047, -100.11842104899966)", ,38,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NE,Nebraska,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,12.3,12.3, , ,8,18.2,Overall,Overall, , , , ,"(41.6410409880005, -99.36572062299967)", ,31,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NH,New Hampshire,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(43.65595011300047, -71.50036091999965)", ,33,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NJ,New Jersey,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,8.1,8.1, , ,6.4,10.1,Overall,Overall, , , , ,"(40.13057004800049, -74.27369128799967)", ,34,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NM,New Mexico,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.3,10.3, , ,6.4,15.8,Overall,Overall, , , , ,"(34.52088095200048, -106.24058098499967)", ,35,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NV,Nevada,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,9.7,9.7, , ,6.3,14.2,Overall,Overall, , , , ,"(39.493240390000494, -117.07184056399967)", ,32,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NY,New York,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.3,13.3, , ,11.7,14.9,Overall,Overall, , , , ,"(42.82700103200045, -75.54397042699964)", ,36,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OH,Ohio,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,11.9,11.9, , ,10,13.9,Overall,Overall, , , , ,"(40.06021014100048, -82.40426005599966)", ,39,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OK,Oklahoma,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,9,9, , ,6.2,12.6,Overall,Overall, , , , ,"(35.47203135600046, -97.52107021399968)", ,40,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OR,Oregon,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.7,13.7, , ,10.4,17.8,Overall,Overall, , , , ,"(44.56744942400047, -120.15503132599969)", ,41,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,PA,Pennsylvania,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,9.1,9.1, , ,7.5,10.7,Overall,Overall, , , , ,"(40.79373015200048, -77.86070029399963)", ,42,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NM,New Mexico,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,699,699,,,,,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2010,2010,RI,Rhode Island,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(41.70828019300046, -71.52247031399963)", ,44,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,SC,South Carolina,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.9,13.9, , ,10.7,17.8,Overall,Overall, , , , ,"(33.998821303000454, -81.04537120699968)", ,45,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,SD,South Dakota,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(44.353130053000484, -100.3735306369997)", ,46,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,TN,Tennessee,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.4,10.4, , ,8.1,13.3,Overall,Overall, , , , ,"(35.68094058000048, -85.77449091399967)", ,47,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,TX,Texas,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,8.2,8.2, , ,7,9.4,Overall,Overall, , , , ,"(31.827240407000488, -99.42677020599967)", ,48,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,US,United States,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.5,10.5, ,,10.1,10.8,Overall,Overall, , , , ,, ,59,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,UT,Utah,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,13.2,13.2, , ,8.7,19.3,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,VA,Virginia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,8.3,8.3, , ,6.5,10.5,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,VT,Vermont,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WA,Washington,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.6,10.6, , ,8.3,13.4,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WI,Wisconsin,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10,10, , ,7.6,12.8,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WV,West Virginia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate,10.6,10.6, , ,6.7,15.9,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WY,Wyoming,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,AST,AST4_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AK,Alaska,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,AL,Alabama,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,12.8,12.8, , ,9.8,16.4,Overall,Overall, , , , ,"(32.84057112200048, -86.63186076199969)", ,1,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,AR,Arkansas,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,12.7,12.7, , ,8.9,17.5,Overall,Overall, , , , ,"(34.74865012400045, -92.27449074299966)", ,5,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,AZ,Arizona,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,9.1,9.1, , ,6.9,11.7,Overall,Overall, , , , ,"(34.865970280000454, -111.76381127699972)", ,4,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,CA,California,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,10.8,10.8, , ,9.8,11.9,Overall,Overall, , , , ,"(37.63864012300047, -120.99999953799971)", ,6,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,CO,Colorado,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,9.5,9.5, , ,7,12.7,Overall,Overall, , , , ,"(38.843840757000464, -106.13361092099967)", ,8,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,CT,Connecticut,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,12.6,12.6, , ,9.2,16.8,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)", ,9,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,DC,District of Columbia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(38.907192, -77.036871)", ,11,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,DE,Delaware,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(39.008830667000495, -75.57774116799965)", ,10,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,FL,Florida,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,9.4,9.4, , ,8,10.8,Overall,Overall, , , , ,"(28.932040377000476, -81.92896053899966)", ,12,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,GA,Georgia,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,10,10, , ,8.1,12.2,Overall,Overall, , , , ,"(32.83968109300048, -83.62758034599966)", ,13,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,HI,Hawaii,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(21.304850435000446, -157.85774940299973)", ,15,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,IA,Iowa,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,15.1,15.1, , ,11.1,20.1,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)", ,19,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,ID,Idaho,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,13.4,13.4, , ,8.3,20.5,Overall,Overall, , , , ,"(43.682630005000476, -114.3637300419997)", ,16,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,IL,Illinois,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,14.3,14.3, , ,12.2,16.3,Overall,Overall, , , , ,"(40.48501028300046, -88.99771017799969)", ,17,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,IN,Indiana,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,10.6,10.6, , ,8.3,13.5,Overall,Overall, , , , ,"(39.766910452000445, -86.14996019399968)", ,18,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,KS,Kansas,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,11.6,11.6, , ,8,16.2,Overall,Overall, , , , ,"(38.34774030000045, -98.20078122699965)", ,20,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,KY,Kentucky,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,10.1,10.1, , ,7.4,13.6,Overall,Overall, , , , ,"(37.645970271000465, -84.77497104799966)", ,21,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,LA,Louisiana,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,7.9,7.9, , ,5.6,11,Overall,Overall, , , , ,"(31.31266064400046, -92.44568007099969)", ,22,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MA,Massachusetts,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,7.6,7.6, , ,5.7,10.1,Overall,Overall, , , , ,"(42.27687047000046, -72.08269067499964)", ,25,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MD,Maryland,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,12.3,12.3, , ,9.6,15.5,Overall,Overall, , , , ,"(39.29058096400047, -76.60926011099963)", ,24,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,ME,Maine,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)", ,23,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MI,Michigan,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,10.6,10.6, , ,8.6,12.7,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)", ,26,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MN,Minnesota,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,13.8,13.8, , ,10.8,17.3,Overall,Overall, , , , ,"(46.35564873600049, -94.79420050299967)", ,27,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MO,Missouri,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,12.7,12.7, , ,10,15.9,Overall,Overall, , , , ,"(38.635790776000476, -92.56630005299968)", ,29,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
2010,2010,MS,Mississippi,NVSS,Asthma,Asthma mortality rate, ,"cases per 1,000,000",Crude Rate,16.5,16.5, , ,12.2,21.8,Overall,Overall, , , , ,"(32.745510099000455, -89.53803082499968)", ,28,AST,AST4_1,CRDRATE,OVERALL,OVR, , , , 
